0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,sensor_id,gesture_id,component_id,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,avg_amplitude,std_deviation
2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,10,21,W,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,-0.27799721374999997,0.1529294140547476
2,2,2,2,2,2,2,1,3,3,4,4,4,4,4,5,5,5,5,5,5,5,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,11,21,W,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,-0.010943516425,0.011618327728786595
3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,2,1,3,3,3,3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12,21,W,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,-0.03439747875,0.10128028716520765
6,6,6,6,5,5,5,5,5,4,4,4,4,4,4,4,4,4,3,3,3,3,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,13,21,W,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,0.924772,0.0010544920578174214
2,2,2,2,2,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,14,21,W,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,0.368721625,0.00444316031776651
4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,15,21,W,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,0.0753927,0.00942005839870433
3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,6,4,3,2,2,2,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,16,21,W,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,-0.0321412125,0.002480427209644288
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,17,21,W,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,0.92114775,0.0010714837551265
3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,18,21,W,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,-0.282743,0.007214165648222945
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,19,21,W,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,0.0310206625,0.009110502748125032
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,20,21,W,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,-0.0821119875,0.15272720904078405
3,3,4,4,4,5,5,5,5,5,6,6,5,6,5,5,5,4,4,4,4,4,3.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,1,22,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031386811111111114,0.013066701416176394
3,3,3,3,3,3,2,2,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4.0,4.0,4.0,5.0,6.0,,,,,,,,,,,,,,2,22,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.030462185185185186,0.0082138181766935
3,3,4,4,4,4,5,5,6,5,6,5,5,4,4,4,4,4,4,4,4,3,3.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,3,22,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004909481111111111,0.0027747523672337206
3,3,3,2,3,3,3,3,3,4,4,4,4,4,5,5,5,5,6,4,4,4,4.0,3.0,3.0,3.0,1.0,,,,,,,,,,,,,,4,22,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005956989259259259,0.008630692439095412
2,2,2,2,1,2,3,3,3,3,3,3,4,4,4,4,5,6,5,5,4,4,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,5,22,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8932981481481481,0.0021481310344145968
4,4,5,6,5,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4.0,4.0,4.0,3.0,1.0,,,,,,,,,,,,,,6,22,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3643674074074074,0.0029291872119938146
4,4,4,5,6,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,7,22,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.03802962962963e-10,9.453900965241997e-10
6,5,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,4,4,3,3.0,2.0,1.0,3.0,3.0,,,,,,,,,,,,,,8,22,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04106742925925926,0.053547058014008504
1,2,2,3,3,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,3.0,3.0,,,,,,,,,,,,,,9,22,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9167703703703703,0.0035324437889490937
3,3,4,4,6,4,4,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,10,22,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04830453,0.17833694196803646
1,1,2,2,6,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,11,22,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005597025925925926,0.010893598250640827
3,3,3,3,4,4,4,4,4,4,4,4,5,6,4,4,4,3,3,3,3,3,3.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,12,22,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04422922592592592,0.07407490316393511
4,4,4,3,3,3,3,1,2,2,2,2,3,3,3,3,3,4,4,5,4,4,5.0,5.0,5.0,5.0,6.0,,,,,,,,,,,,,,13,22,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9187007407407407,0.0016589017471986545
6,4,4,4,4,3,3,3,3,3,3,2,3,3,2,1,2,2,2,2,3,3,3.0,3.0,3.0,3.0,4.0,,,,,,,,,,,,,,14,22,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32682555555555554,0.005955172873277251
5,6,6,6,4,4,4,3,3,3,3,3,2,2,2,2,2,2,1,2,2,3,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,15,22,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002289711111111111,0.0007115464438308965
3,3,3,4,4,4,4,4,4,3,3,4,4,4,4,5,5,5,6,6,5,5,5.0,5.0,4.0,3.0,1.0,,,,,,,,,,,,,,16,22,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08515659259259259,0.013460599516831992
4,4,4,4,4,5,5,5,5,6,5,5,5,5,5,5,5,4,4,4,3,3,3.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,17,22,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9259274074074074,0.0012988245186766102
6,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,18,22,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3548414814814815,0.002923535028774557
5,4,4,4,4,3,3,3,2,3,2,1,2,2,2,2,3,3,3,3,3,3,4.0,4.0,4.0,4.0,6.0,,,,,,,,,,,,,,19,22,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014670307407407407,0.006313386290926894
3,3,2,2,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4.0,4.0,4.0,6.0,5.0,,,,,,,,,,,,,,20,22,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05585322222222222,0.008077861952793888
3,3,4,4,4,4,4,4,4,4,3,2,2,1,2,3,3,4,4,4,4,5,6.0,5.0,5.0,4.0,4.0,4.0,,,,,,,,,,,,,1,23,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011478326428571429,0.012150740452975406
4,3,3,3,3,3,3,2,2,1,3,4,5,6,5,5,4,4,3,3,3,3,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,2,23,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.014418989285714286,0.019848670747295096
1,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,6,5,5,4,4,4,4.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,3,23,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008057801785714285,0.004909125006175493
1,2,2,3,3,3,3,3,3,4,4,4,4,4,4,6,5,5,5,5,4,4,4.0,4.0,4.0,3.0,3.0,3.0,,,,,,,,,,,,,4,23,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08179688142857143,0.05344662412788133
3,3,3,3,3,3,4,4,4,6,4,3,2,2,1,1,3,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,5,23,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9010221428571429,0.006719344332991575
4,4,5,5,5,6,5,4,3,1,3,3,4,4,4,4,3,3,2,2,3,3,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,6,23,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3506660714285714,0.011923876209188052
5,5,5,6,4,4,3,3,3,3,2,2,2,3,3,3,3,3,3,2,2,2,2.0,1.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,7,23,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021086946428571427,0.016769747825974395
5,5,5,5,6,5,4,4,3,3,3,3,2,3,3,3,3,2,3,2,1,3,3.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,8,23,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.046832685357142856,0.04932577867632201
1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,6,5,4,4,4,4.0,4.0,4.0,4.0,4.0,3.0,,,,,,,,,,,,,9,23,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9329371428571428,0.01446183347819427
3,3,3,4,4,4,4,4,4,4,5,5,5,6,6,6,5,5,4,4,4,3,3.0,3.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,10,23,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07376448214285714,0.17967083928273442
4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,3,3.0,3.0,1.0,2.0,4.0,3.0,,,,,,,,,,,,,11,23,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0014722240857142858,0.0024547604214309768
1,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,4,4,4,4,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,12,23,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04236502142857143,0.2579660252952818
6,5,4,4,4,4,4,3,3,3,3,1,3,3,3,4,3,3,3,3,3,4,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,13,23,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9133878571428572,0.004975419118844488
2,1,2,2,2,2,3,3,3,3,3,4,5,6,4,4,4,3,3,3,3,3,3.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,14,23,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35900392857142854,0.02803699588290006
6,5,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2.0,2.0,2.0,3.0,3.0,3.0,,,,,,,,,,,,,15,23,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01717265142857143,0.007762947476131507
3,1,3,3,3,3,3,2,3,2,3,3,4,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,5.0,6.0,,,,,,,,,,,,,16,23,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0022620182142857144,0.008324300864705033
6,6,6,5,5,5,5,5,5,5,4,3,2,1,3,3,3,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,17,23,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9163071428571429,0.010700627771017811
4,4,4,4,4,4,4,4,4,3,3,3,3,1,2,3,4,4,5,5,6,5,5.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,18,23,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.33772964285714285,0.012398103680500865
5,6,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,1,2,2,2,3,3.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,19,23,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.027350307142857144,0.024258530384013204
3,3,3,3,2,2,2,1,2,2,3,4,4,5,4,5,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,6.0,,,,,,,,,,,,,20,23,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.037322964285714286,0.012068995781642146
3,3,3,3,3,4,4,4,4,4,4,4,5,5,6,5,6,6,5,5,4,4,4.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,,,,,,,,,,,1,24,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037961933333333336,0.01262080014086094
6,5,5,5,4,3,3,3,3,3,3,3,3,3,3,1,2,2,2,1,2,3,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,,,,,,,,,,,2,24,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0343278,0.007121100319473108
4,3,3,1,3,4,5,4,4,4,4,5,5,5,5,6,5,5,5,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3,24,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0008861934,0.0023468852826613773
1,2,3,3,3,3,3,3,4,4,4,4,5,5,5,5,5,6,6,5,5,5,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,,,,,,,,,,,4,24,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.094843583,0.043981345667795504
1,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,6,6,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,5,24,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9086863333333333,0.0032348781361213027
1,3,3,3,3,3,2,3,3,4,4,4,4,4,5,6,5,4,4,4,4,4,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,6,24,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3531896666666667,0.0054948263444403326
3,3,3,3,2,2,1,3,3,4,5,4,5,5,5,6,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,7,24,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03145446666666667,0.011008936466142202
4,4,4,6,5,5,4,4,4,4,3,1,3,3,3,3,3,3,3,3,2,3,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,,,,,,,,,,,8,24,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0380032,0.01670638461267628
1,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,9,24,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.673722,0.5997738255342592
3,3,2,1,3,3,4,4,4,4,5,5,5,5,5,5,6,6,5,4,4,3,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,,,,,,,,,,,10,24,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12309165666666667,0.14565298080910824
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,3.0,4.0,6.0,4.0,4.0,4.0,4.0,,,,,,,,,,,11,24,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004176786853333334,0.008542878346883656
6,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,5,4,4,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,12,24,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040942199,0.13570496744086574
6,6,5,5,5,5,4,4,4,3,2,3,3,3,3,3,1,2,2,3,3,3,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,13,24,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.916699,0.001975279473897323
6,4,3,3,3,2,2,1,2,3,3,4,4,4,3,4,4,3,4,4,4,4,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,14,24,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.350599,0.002840718629736734
6,5,4,4,4,4,3,3,3,3,3,3,2,2,2,1,2,2,2,2,2,3,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,15,24,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012253513333333334,0.009771445776913239
1,2,3,3,3,3,3,3,3,3,4,4,4,4,5,6,6,5,5,5,5,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,16,24,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010214443333333333,0.017677264879512766
4,4,4,6,4,4,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,17,24,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9288733333333333,0.0018286740794599926
6,5,5,4,4,4,4,3,3,2,3,3,2,2,2,1,2,2,3,3,3,3,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,,,,,,,,,,,18,24,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3387326666666667,0.006692612809824142
6,5,5,4,4,4,4,3,3,3,3,3,3,3,2,2,1,2,1,2,3,3,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,19,24,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011818988333333334,0.01942940829657216
1,2,3,3,3,3,3,3,3,4,4,4,4,4,5,5,5,5,6,6,5,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,20,24,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009979076333333333,0.017760730795213446
5,6,5,5,4,4,4,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1,249,W,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,0.0587567625,0.003273649390373648
